交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁4号线(龙华线)红山站
",76293元/m2,,/ 2015年建成,红山,龙华区,https://sz.lianjia.com/xiaoqu/2411049485962/
"
",47915元/m2,,/ 2013年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411064049209/
"
",43881元/m2,,/ 2010年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411064060017/
"
",50586元/m2,,/ 2015年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2414142616908014/
"
",43402元/m2,,/ 2014年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063607090/
"
",46202元/m2,,/ 2016年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411100688956/
"
",44682元/m2,,/ 2004年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411064066411/
"
",51906元/m2,,/ 2010年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063785771/
"
",27591元/m2,,/ 2013年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2415259438188742/
"
",53981元/m2,,/ 2010年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2414147686509569/
"
",41204元/m2,,/ 2014年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063602421/
"
",61315元/m2,,/ 2006年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063888888/
"
",44772元/m2,,/ 2004年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063939400/
"
",46493元/m2,,/ 2017年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2414147874992637/
"
",34986元/m2,,/ 2005年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063995718/
"
",59633元/m2,,/ 2013年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411064057326/
"
",45589元/m2,,/ 2007年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063780689/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030728321650/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411064004117/
"
",暂无,,/ 2015年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2414463010878119/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030734612212/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2411063958081/
"
",9729元/m2,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030730418198/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030725177407/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420025917302744/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030730416416/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030729371200/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030729371513/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030730420134/
"
",暂无,,/ 未知年建成,公明,光明区,https://sz.lianjia.com/xiaoqu/2420030730416761/
"
",35548元/m2,,/ 2011年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051662982/
"
",28755元/m2,,/ 2012年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411312182340621/
"
",38379元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414172675124295/
"
",29332元/m2,,/ 2013年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063168585/
"
",33281元/m2,,/ 2011年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414148906267582/
"
",42733元/m2,,/ 2012年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2412834591486635/
"
",38675元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411099547669/
"
",32504元/m2,,/ 2014年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063291320/
"
",49241元/m2,,/ 2005年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051909674/
"
",34945元/m2,,/ 2008年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414148773097046/
"
",35752元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411099546307/
"
",24071元/m2,,/ 2006年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2415185391946654/
"
",35566元/m2,,/ 2009年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051677955/
"
",24974元/m2,,/ 2014年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063496713/
"
",33593元/m2,,/ 2012年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051657365/
"
",40633元/m2,,/ 2012年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063168002/
"
",39299元/m2,,/ 2009年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063433142/
"
",39854元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063277712/
"
",24674元/m2,,/ 1999年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414463246568624/
"
",21021元/m2,,/ 2008年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051915616/
"
",22215元/m2,,/ 2010年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051656050/
"
",38485元/m2,,/ 2008年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051917384/
"
",37695元/m2,,/ 2010年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411064080160/
"
",40660元/m2,,/ 2012年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2416999780463265/
"
",44343元/m2,,/ 2013年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051919163/
"
",33642元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411063524934/
"
",27240元/m2,,/ 2003年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411051652384/
"
",34975元/m2,,/ 2009年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414148906267129/
"
",48226元/m2,,/ 2013年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2411099549793/
"
",38874元/m2,,/ 2015年建成,坪山,坪山区,https://sz.lianjia.com/xiaoqu/2414143004093814/
"
",35471元/m2,,/ 2009年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062839125/
"
",66163元/m2,,/ 2005年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2414413337736143/
"
",38296元/m2,,/ 2015年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411063571812/
"
",37762元/m2,,/ 2000年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2414080466234402/
"
",43892元/m2,,/ 1998年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2413011503558991/
"
",暂无,,/ 2018年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2414459837100601/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030813259506/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030795425091/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030793328707/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030812210692/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062740965/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062717540/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062720343/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062733952/
"
",暂无,,/ 2015年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/246985606770875/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062730546/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062675743/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062740652/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062719898/
"
",暂无,,/ 2016年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/246986545770094/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062739410/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062735085/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420023273871666/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030806965507/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2420030812205365/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/2411062733349/
"
",暂无,,/ 未知年建成,大鹏半岛,大鹏新区,https://sz.lianjia.com/xiaoqu/246986710921139/
