交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁3号线四新大道站
",17197元/m2,,/ 2000年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3712743523708826/
"
近地铁3号线四新大道站
",17920元/m2,,/ 2015年建成,四新,汉阳,https://wh.lianjia.com/xiaoqu/3711099435788/
"
近地铁3号线四新大道站
",17568元/m2,,/ 2015年建成,四新,汉阳,https://wh.lianjia.com/xiaoqu/3720033949945053/
"
近地铁6号线马鹦路站
",24963元/m2,,/ 2016年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/376986818399725/
"
",19943元/m2,,/ 2012年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/3711056999713/
"
近地铁6号线建港站
",16205元/m2,,/ 2010年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/3711056717915/
"
",19113元/m2,,/ 2010年建成,四新,汉阳,https://wh.lianjia.com/xiaoqu/3711099431906/
"
",16656元/m2,,/ 2013年建成,四新,汉阳,https://wh.lianjia.com/xiaoqu/3711057060205/
"
近地铁4号线玉龙路站
",17675元/m2,,/ 2014年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711099546532/
"
近地铁3号线陶家岭站
",18636元/m2,,/ 2012年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711063650421/
"
",20924元/m2,,/ 2013年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/3711056992319/
"
近地铁4号线玉龙路站
",13455元/m2,,/ 1993年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711099540842/
"
近地铁4号线汉阳火车站站
",20900元/m2,,/ 2007年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/3711056893316/
"
",14150元/m2,,/ 2004年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/377666334969666/
"
近地铁3号线陶家岭站
",16772元/m2,,/ 2004年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711060641910/
"
近地铁4号线玉龙路站
",15346元/m2,,/ 1989年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711060296230/
"
",15364元/m2,,/ 2008年建成,四新,汉阳,https://wh.lianjia.com/xiaoqu/3711452831511402/
"
近地铁3号线龙阳村站
",18850元/m2,,/ 2016年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3712742630583356/
"
近地铁4号线七里庙站
",16254元/m2,,/ 2000年建成,七里庙,汉阳,https://wh.lianjia.com/xiaoqu/3720032304060056/
"
近地铁3号线龙阳村站
",18381元/m2,,/ 2013年建成,王家湾,汉阳,https://wh.lianjia.com/xiaoqu/3711099544571/
"
近地铁6号线前进村站
",17401元/m2,,/ 2015年建成,钟家村,汉阳,https://wh.lianjia.com/xiaoqu/376946150952833/
"
",20870元/m2,,/ 2008年建成,民族大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711062832746/
"
",17609元/m2,,/ 2002年建成,民族大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711059686375/
"
近地铁11号线光谷六路站
",17822元/m2,,/ 2014年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711062903685/
"
近地铁2号线黄龙山路站
",17457元/m2,,/ 2010年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711064023266/
"
近地铁2号线佛祖岭站
",22284元/m2,,/ 2010年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711060258233/
"
",27014元/m2,,/ 2013年建成,民族大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711063696164/
"
近地铁2号线佛祖岭站
",19525元/m2,,/ 2008年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063339427/
"
",23185元/m2,,/ 2013年建成,民族大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711063729022/
"
近地铁2号线华中科技大学站
",20912元/m2,,/ 2003年建成,关山大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711060151753/
"
近地铁2号线佛祖岭站
",18817元/m2,,/ 1998年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063315968/
"
",18449元/m2,,/ 2000年建成,三环南,东湖高新,https://wh.lianjia.com/xiaoqu/3711063654675/
"
",20753元/m2,,/ 2003年建成,关山大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711060447152/
"
",18881元/m2,,/ 2014年建成,三环南,东湖高新,https://wh.lianjia.com/xiaoqu/3711063745884/
"
",15179元/m2,,/ 2007年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711064018186/
"
近地铁2号线金融港北站
",24247元/m2,,/ 2003年建成,关山大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711063344782/
"
",23639元/m2,,/ 2001年建成,关山大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711063684718/
"
近地铁2号线佛祖岭站
",20108元/m2,,/ 2013年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063886840/
"
",17100元/m2,,/ 2015年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711063626296/
"
近地铁11号线光谷七路站
",15007元/m2,,/ 2010年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711063165336/
"
",18685元/m2,,/ 2016年建成,华科大,东湖高新,https://wh.lianjia.com/xiaoqu/3711062873080/
"
",16796元/m2,,/ 2015年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063014517/
"
近地铁2号线金融港北站
",23127元/m2,,/ 2005年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063309131/
"
",20192元/m2,,/ 2007年建成,华科大,东湖高新,https://wh.lianjia.com/xiaoqu/3711062955240/
"
近地铁11号线光谷六路站
",20056元/m2,,/ 2013年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/378367069474404/
"
近地铁2号线杨家湾站
",20701元/m2,,/ 2013年建成,关西长职,东湖高新,https://wh.lianjia.com/xiaoqu/3711059785339/
"
",21234元/m2,,/ 2012年建成,关西长职,东湖高新,https://wh.lianjia.com/xiaoqu/3711063505085/
"
近地铁2号线佛祖岭站
",18813元/m2,,/ 2015年建成,金融港,东湖高新,https://wh.lianjia.com/xiaoqu/3711063665022/
"
",28389元/m2,,/ 2012年建成,关山大道,东湖高新,https://wh.lianjia.com/xiaoqu/3711060175421/
"
近地铁11号线湖口站
",20605元/m2,,/ 2015年建成,光谷东,东湖高新,https://wh.lianjia.com/xiaoqu/3711063607396/
"
",16657元/m2,,/ 2000年建成,光谷南,东湖高新,https://wh.lianjia.com/xiaoqu/3714936692525901/
"
",14510元/m2,,/ 2013年建成,藏龙岛,江夏,https://wh.lianjia.com/xiaoqu/3711063800070/
"
",13847元/m2,,/ 2006年建成,藏龙岛,江夏,https://wh.lianjia.com/xiaoqu/3711064027439/
"
",14882元/m2,,/ 2005年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/3711063906944/
"
",13796元/m2,,/ 2013年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3715281960268773/
"
近地铁7号线大花岭站
",15210元/m2,,/ 2010年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063637329/
"
",12688元/m2,,/ 2006年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/3712897667001481/
"
",12482元/m2,,/ 1999年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/377013533756931/
"
",13340元/m2,,/ 2010年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063949277/
"
近地铁7号线大花岭站
",13663元/m2,,/ 2013年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063651146/
"
近地铁7号线谭鑫培公园站
",13870元/m2,,/ 2007年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3720026324634492/
"
",12408元/m2,,/ 2012年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/378303802593454/
"
",14898元/m2,,/ 2005年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711064004946/
"
近地铁7号线大花岭站
",14257元/m2,,/ 2009年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3720023288545496/
"
近地铁7号线江夏客厅站
",13793元/m2,,/ 2009年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3714146031071260/
"
",11289元/m2,,/ 1998年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/3717224114385774/
"
近地铁7号线谭鑫培公园站
",12854元/m2,,/ 2014年建成,江夏其它,江夏,https://wh.lianjia.com/xiaoqu/3713010152992156/
"
近地铁7号线大花岭站
",14596元/m2,,/ 2013年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063937503/
"
",12314元/m2,,/ 2012年建成,江夏其它,江夏,https://wh.lianjia.com/xiaoqu/3711063742482/
"
",10482元/m2,,/ 2007年建成,江夏其它,江夏,https://wh.lianjia.com/xiaoqu/3714962433755488/
"
近地铁7号线大花岭站
",14379元/m2,,/ 2012年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063189339/
"
近地铁7号线江夏客厅站
",15391元/m2,,/ 2009年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711063840646/
"
近地铁7号线大花岭站
",14383元/m2,,/ 2014年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3716000366448549/
"
",13743元/m2,,/ 2013年建成,藏龙岛,江夏,https://wh.lianjia.com/xiaoqu/3714278603845129/
"
",12296元/m2,,/ 2009年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/377008005139997/
"
",12881元/m2,,/ 2016年建成,藏龙岛,江夏,https://wh.lianjia.com/xiaoqu/3711063949316/
"
近地铁7号线谭鑫培公园站
",11564元/m2,,/ 2009年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3711064074821/
"
",14914元/m2,,/ 2000年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/3714260444081889/
"
近地铁7号线谭鑫培公园站
",13513元/m2,,/ 2001年建成,文化大道,江夏,https://wh.lianjia.com/xiaoqu/3710746369683782/
"
近地铁7号线北华街站
",12928元/m2,,/ 2002年建成,江夏其它,江夏,https://wh.lianjia.com/xiaoqu/3720032702680891/
"
",14525元/m2,,/ 2008年建成,庙山,江夏,https://wh.lianjia.com/xiaoqu/3715870003784840/
"
近地铁4号线新天站
",13017元/m2,,/ 2008年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/379552135205561/
"
",9940元/m2,,/ 2007年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3711063958572/
"
近地铁4号线集贤站
",12225元/m2,,/ 2010年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3711099428199/
"
近地铁4号线临嶂大道站
",9308元/m2,,/ 2000年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720038775878240/
"
",16314元/m2,,/ 1997年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3720026083417019/
"
近地铁4号线新天站
",13312元/m2,,/ 2007年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3711099422421/
"
近地铁4号线蔡甸广场站
",11066元/m2,,/ 2015年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/377014041269157/
"
近地铁4号线蔡甸广场站
",10722元/m2,,/ 2017年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3714641487950478/
"
近地铁4号线凤凰路站
",9350元/m2,,/ 2000年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033537610763/
"
",14003元/m2,,/ 2002年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3720030944438707/
"
",9969元/m2,,/ 2015年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3711063909709/
"
近地铁4号线蔡甸广场站
",8412元/m2,,/ 2005年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033380242829/
"
",13028元/m2,,/ 2002年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3720029287078872/
"
",10792元/m2,,/ 2014年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3711063389598/
"
",11218元/m2,,/ 2015年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3711063443890/
"
近地铁4号线凤凰路站
",10529元/m2,,/ 2010年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3711542463786831/
"
",11919元/m2,,/ 2013年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3711063752549/
"
",16023元/m2,,/ 2000年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3720024378591043/
"
近地铁4号线蔡甸广场站
",9681元/m2,,/ 2016年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033467330576/
"
近地铁4号线临嶂大道站
",10958元/m2,,/ 2015年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3711063957095/
"
",10197元/m2,,/ 2005年建成,后官湖,蔡甸,https://wh.lianjia.com/xiaoqu/3720034427104780/
"
",8213元/m2,,/ 2000年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033383384853/
"
近地铁4号线新庙村站
",10261元/m2,,/ 2015年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3712900488982692/
"
近地铁4号线蔡甸广场站
",10013元/m2,,/ 2000年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033466308576/
"
",12937元/m2,,/ 2009年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/377035034283278/
"
近地铁4号线蔡甸广场站
",8148元/m2,,/ 2005年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033427428162/
"
近地铁4号线新天站
",10995元/m2,,/ 1992年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3720034360035590/
"
",8424元/m2,,/ 2011年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033534460774/
"
近地铁4号线蔡甸广场站
",10370元/m2,,/ 2000年建成,蔡甸城区,蔡甸,https://wh.lianjia.com/xiaoqu/3720033540730038/
"
",10791元/m2,,/ 2011年建成,中法生态城,蔡甸,https://wh.lianjia.com/xiaoqu/3720030693678460/
"
近地铁2号线巨龙大道站
",11002元/m2,,/ 2007年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063942129/
"
",12349元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/376991634247388/
"
近地铁2号线巨龙大道站
",12256元/m2,,/ 2008年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711099398229/
"
近地铁2号线巨龙大道站
",10986元/m2,,/ 2007年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063924483/
"
近地铁2号线宋家岗站
",11811元/m2,,/ 2008年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063973907/
"
",11815元/m2,,/ 2000年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063961658/
"
",10858元/m2,,/ 2013年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/376992348590468/
"
",10578元/m2,,/ 2004年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720026771528837/
"
近地铁2号线宋家岗站
",11729元/m2,,/ 2003年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3710660075548888/
"
",11375元/m2,,/ 2012年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3710744872579528/
"
",11997元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720020449349373/
"
近地铁2号线巨龙大道站
",16565元/m2,,/ 2013年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063959816/
"
",11492元/m2,,/ 2004年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063829002/
"
",12255元/m2,,/ 2007年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720031259021244/
"
近地铁2号线巨龙大道站
",11971元/m2,,/ 2007年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3717976893671829/
"
近地铁2号线盘龙城站
",12208元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3714376715956588/
"
",12794元/m2,,/ 2013年建成,汉口北,黄陂,https://wh.lianjia.com/xiaoqu/3711099417115/
"
",10731元/m2,,/ 2016年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3714641286122745/
"
",11107元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720030987428094/
"
",11291元/m2,,/ 2014年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063965427/
"
",11364元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720031051401695/
"
",12242元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720031053498799/
"
近地铁2号线巨龙大道站
",12527元/m2,,/ 2010年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3717567596710396/
"
",11306元/m2,,/ 2017年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/379031478424563/
"
",10502元/m2,,/ 2004年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720031019939460/
"
",10325元/m2,,/ 2015年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3711063388287/
"
",11593元/m2,,/ 2011年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720030977998227/
"
近地铁2号线盘龙城站
",20050元/m2,,/ 2008年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/377035833298916/
"
",10444元/m2,,/ 2009年建成,盘龙城,黄陂,https://wh.lianjia.com/xiaoqu/3720021338698476/
"
",6071元/m2,,/ 2001年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033472553468/
"
",6232元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033535518589/
"
",6716元/m2,,/ 2012年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063769039/
"
近地铁21号线(阳逻线)阳逻开发区站
",7634元/m2,,/ 2010年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063517311/
"
",6137元/m2,,/ 2006年建成,新洲其它,新洲,https://wh.lianjia.com/xiaoqu/3720033547021199/
"
近地铁21号线(阳逻线)阳逻开发区站
",8010元/m2,,/ 2012年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063655615/
"
",8094元/m2,,/ 2013年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063638746/
"
",8383元/m2,,/ 2010年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/377012596329825/
"
",6334元/m2,,/ 2001年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033538637463/
"
",5054元/m2,,/ 2005年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720035908415482/
"
",8072元/m2,,/ 2006年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063776407/
"
",6019元/m2,,/ 2004年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063630267/
"
",7464元/m2,,/ 2012年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711099417689/
"
",6269元/m2,,/ 2004年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033536516598/
"
",7045元/m2,,/ 2012年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3710745863746446/
"
",7996元/m2,,/ 2010年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033560655260/
"
",11136元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033535516019/
"
近地铁21号线(阳逻线)阳逻开发区站
",8458元/m2,,/ 2009年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063791435/
"
",8865元/m2,,/ 2007年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033522908685/
"
",5570元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033608920188/
"
",7039元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033559607506/
"
",4833元/m2,,/ 2005年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720040479080076/
"
",6234元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063644786/
"
",8275元/m2,,/ 2010年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033543859931/
"
",5852元/m2,,/ 2000年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/37000000000090/
"
",4742元/m2,,/ 2005年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720033533411528/
"
",8137元/m2,,/ 2008年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3720034023388541/
"
",5085元/m2,,/ 2012年建成,新洲其它,新洲,https://wh.lianjia.com/xiaoqu/3720041362176450/
"
近地铁21号线(阳逻线)阳逻站
",7148元/m2,,/ 2013年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063778762/
"
近地铁21号线(阳逻线)阳逻开发区站
",5684元/m2,,/ 2012年建成,阳逻,新洲,https://wh.lianjia.com/xiaoqu/3711063655660/
"
",11556元/m2,,/ 2000年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720027602270539/
"
",15963元/m2,,/ 2008年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711063767814/
"
近地铁3号线三角湖站
",16862元/m2,,/ 2008年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/378077909438130/
"
",16047元/m2,,/ 2012年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711062735004/
"
近地铁3号线三角湖站
",17259元/m2,,/ 2004年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711060584507/
"
近地铁3号线东风公司站
",17735元/m2,,/ 2008年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3714079643365846/
"
近地铁3号线东风公司站
",15834元/m2,,/ 1998年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3716683011420147/
"
",11278元/m2,,/ 2006年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/377034855501967/
"
近地铁3号线沌阳大道站
",10923元/m2,,/ 1995年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720035098457685/
"
近地铁3号线三角湖站
",16439元/m2,,/ 2008年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711060604394/
"
近地铁3号线三角湖站
",17529元/m2,,/ 2014年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3714872243352288/
"
近地铁3号线三角湖站
",16222元/m2,,/ 2011年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711060650505/
"
",10431元/m2,,/ 2013年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711099400946/
"
近地铁3号线沌阳大道站
",10026元/m2,,/ 2000年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720033465120731/
"
",15618元/m2,,/ 2014年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3712900546391384/
"
近地铁3号线东风公司站
",14018元/m2,,/ 2002年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3717160100918106/
"
",16556元/m2,,/ 2003年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711064073450/
"
",11101元/m2,,/ 1998年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720032560054156/
"
",12498元/m2,,/ 2015年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711063410487/
"
",16149元/m2,,/ 2015年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3716864440758808/
"
近地铁3号线沌阳大道站
",10569元/m2,,/ 2003年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720033864833401/
"
",12034元/m2,,/ 2015年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3710744638222088/
"
近地铁3号线东风公司站
",13580元/m2,,/ 1998年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720030372494832/
"
近地铁3号线沌阳大道站
",7550元/m2,,/ 2002年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720035298959119/
"
近地铁3号线沌阳大道站
",15510元/m2,,/ 2016年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711099426769/
"
近地铁3号线东风公司站
",14009元/m2,,/ 2004年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720032254732312/
"
近地铁3号线体育中心站
",8304元/m2,,/ 2000年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3716209368331121/
"
",14993元/m2,,/ 2014年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3711063798666/
"
近地铁3号线东风公司站
",15879元/m2,,/ 2005年建成,沌口,沌口开发区,https://wh.lianjia.com/xiaoqu/3720032254731092/
"
",9744元/m2,,/ 2007年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3711064045886/
"
",4998元/m2,,/ 2003年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041668436119/
"
",8346元/m2,,/ 2003年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720033555457935/
"
",6728元/m2,,/ 2007年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720038362613251/
"
",7434元/m2,,/ 2015年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3711099414750/
"
",7726元/m2,,/ 2014年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3711063752330/
"
",7310元/m2,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041639076029/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720025427572592/
"
",暂无,,/ 2019年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720028196048997/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720028434246109/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720035353343905/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720032914502882/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041332818573/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041686267924/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041768062154/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720025151686885/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720036435911543/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720043807061194/
"
",暂无,,/ 2013年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3711063867734/
"
",8018元/m2,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720042324935995/
"
",6223元/m2,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041336997361/
"
",5532元/m2,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720041317072005/
"
",暂无,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720044787655137/
"
",11341元/m2,,/ 未知年建成,汉南其它,汉南,https://wh.lianjia.com/xiaoqu/3720043626642806/
