交通位置,参考价格,建成时间,建筑风格,所在小区,所属区县,网址
"
近地铁14号线太平站
",11532元/m2,,/ 2016年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2113329441763251/
"
",8965元/m2,,/ 1992年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120036338486697/
"
",12936元/m2,,/ 2000年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2113331158544323/
"
",8716元/m2,,/ 1995年建成,神岗镇,从化,https://gz.lianjia.com/xiaoqu/2120031803602654/
"
近地铁14号线太平站
",8123元/m2,,/ 1994年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120036360553134/
"
",12564元/m2,,/ 2007年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2113332287861234/
"
近地铁14号线太平站
",8086元/m2,,/ 2013年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120022693813125/
"
",13814元/m2,,/ 2005年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2114597312515302/
"
",11992元/m2,,/ 2010年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120035786612723/
"
",12302元/m2,,/ 2003年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2113326372581923/
"
",10017元/m2,,/ 2008年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120035779269793/
"
",8995元/m2,,/ 1992年建成,河滨北路,从化,https://gz.lianjia.com/xiaoqu/2120035973485027/
"
",9103元/m2,,/ 1996年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2120036353213746/
"
近地铁14号线太平站
",12574元/m2,,/ 2016年建成,太平镇,从化,https://gz.lianjia.com/xiaoqu/2113331461582327/
"
",10092元/m2,,/ 未知年建成,河滨北路,从化,https://gz.lianjia.com/xiaoqu/2120036128673520/
"
",6744元/m2,,/ 2010年建成,神岗镇,从化,https://gz.lianjia.com/xiaoqu/2113306379644724/
"
",10210元/m2,,/ 1995年建成,旧城区,从化,https://gz.lianjia.com/xiaoqu/2114551143713399/
"
近地铁14号线从化客运站站
",16660元/m2,,/ 2005年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2113309739020526/
"
近地铁14号线从化客运站站
",11953元/m2,,/ 2000年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2120035645114512/
"
近地铁14号线从化客运站站
",19865元/m2,,/ 2006年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2120026458851572/
"
近地铁14号线从化客运站站
",18822元/m2,,/ 2009年建成,江浦街,从化,https://gz.lianjia.com/xiaoqu/2112970808062307/
"
近地铁13号线沙村站
",21925元/m2,,/ 2009年建成,沙村,增城,https://gz.lianjia.com/xiaoqu/2110343238861228/
"
近地铁13号线沙村站
",20136元/m2,,/ 2011年建成,沙村,增城,https://gz.lianjia.com/xiaoqu/2113688809468506/
"
",19357元/m2,,/ 2000年建成,新塘北,增城,https://gz.lianjia.com/xiaoqu/2110113186803606/
"
",18092元/m2,,/ 2006年建成,沙村,增城,https://gz.lianjia.com/xiaoqu/2111103317997/
"
近地铁13号线白江站
",15822元/m2,,/ 1990年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2111131336535659/
"
近地铁13号线白江站
",22925元/m2,,/ 2004年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2110343238861660/
"
近地铁13号线白江站
",21928元/m2,,/ 2012年建成,白江,增城,https://gz.lianjia.com/xiaoqu/219686972903772/
"
",20114元/m2,,/ 2002年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343239123008/
"
",18397元/m2,,/ 2006年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343238336684/
"
近地铁13号线白江站
",21191元/m2,,/ 2004年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2113310190955572/
"
",11599元/m2,,/ 2014年建成,石滩镇,增城,https://gz.lianjia.com/xiaoqu/2113328298553584/
"
近地铁13号线沙村站
",16508元/m2,,/ 1996年建成,沙村,增城,https://gz.lianjia.com/xiaoqu/2110366582795717/
"
",18132元/m2,,/ 2013年建成,新塘南,增城,https://gz.lianjia.com/xiaoqu/2110050009576172/
"
近地铁13号线白江站
",23483元/m2,,/ 2012年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2120032677494348/
"
",20606元/m2,,/ 2000年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343238599253/
"
近地铁13号线沙村站
",16485元/m2,,/ 1996年建成,沙村,增城,https://gz.lianjia.com/xiaoqu/2110343239123309/
"
近地铁13号线白江站
",20426元/m2,,/ 2007年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2111103831602/
"
",16965元/m2,,/ 2000年建成,新塘南,增城,https://gz.lianjia.com/xiaoqu/219687662865865/
"
",20346元/m2,,/ 2002年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343239123006/
"
",20800元/m2,,/ 2010年建成,白江,增城,https://gz.lianjia.com/xiaoqu/2111103831494/
"
",19355元/m2,,/ 2011年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343239123331/
"
近地铁21号线凤岗站
",18473元/m2,,/ 2014年建成,朱村,增城,https://gz.lianjia.com/xiaoqu/2113328145985528/
"
",16509元/m2,,/ 2007年建成,新塘北,增城,https://gz.lianjia.com/xiaoqu/2120032625068170/
"
近地铁13号线新塘站
",21149元/m2,,/ 2004年建成,新塘北,增城,https://gz.lianjia.com/xiaoqu/219686818237740/
"
",18319元/m2,,/ 2009年建成,凤凰城,增城,https://gz.lianjia.com/xiaoqu/2110343238861586/
"
",16436元/m2,,/ 2008年建成,中新镇,增城,https://gz.lianjia.com/xiaoqu/2111789560458271/
"
",15020元/m2,,/ 2003年建成,新塘南,增城,https://gz.lianjia.com/xiaoqu/2111772696210866/
"
",18786元/m2,,/ 2000年建成,新塘北,增城,https://gz.lianjia.com/xiaoqu/2111289562459264/
"
",15829元/m2,,/ 2000年建成,新塘南,增城,https://gz.lianjia.com/xiaoqu/2110314782618023/
"
",18332元/m2,,/ 1993年建成,荔城西区,增城,https://gz.lianjia.com/xiaoqu/2114897534480119/
"
",13122元/m2,,/ 2011年建成,花东镇,花都,https://gz.lianjia.com/xiaoqu/2120022414782344/
"
",7702元/m2,,/ 2008年建成,花东镇,花都,https://gz.lianjia.com/xiaoqu/2120034965180683/
"
",18138元/m2,,/ 2007年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2111103831480/
"
近地铁9号线清布站
",23016元/m2,,/ 2003年建成,镜湖大道,花都,https://gz.lianjia.com/xiaoqu/2120024502443365/
"
",13964元/m2,,/ 2008年建成,花东镇,花都,https://gz.lianjia.com/xiaoqu/2111103831619/
"
",7866元/m2,,/ 2000年建成,狮岭镇,花都,https://gz.lianjia.com/xiaoqu/2111103831572/
"
",25549元/m2,,/ 2015年建成,花山镇,花都,https://gz.lianjia.com/xiaoqu/219979495199737/
"
",14148元/m2,,/ 1996年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2110343238598988/
"
",13576元/m2,,/ 2013年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2111103831513/
"
",22793元/m2,,/ 2013年建成,花山镇,花都,https://gz.lianjia.com/xiaoqu/2120039852000661/
"
近地铁9号线花城路站
",9811元/m2,,/ 1978年建成,新区,花都,https://gz.lianjia.com/xiaoqu/2110044502191830/
"
",10399元/m2,,/ 2008年建成,北兴镇,花都,https://gz.lianjia.com/xiaoqu/2111103831604/
"
近地铁9号线广州北站站
",16323元/m2,,/ 2004年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2111103831809/
"
近地铁9号线广州北站站
",13423元/m2,,/ 1999年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/219099549879500/
"
近地铁9号线广州北站站
",16990元/m2,,/ 2012年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/2111103831486/
"
",21026元/m2,,/ 2016年建成,花山镇,花都,https://gz.lianjia.com/xiaoqu/2120039956852833/
"
",17807元/m2,,/ 2002年建成,镜湖大道,花都,https://gz.lianjia.com/xiaoqu/2113332713844646/
"
近地铁9号线花都广场站
",26537元/m2,,/ 2003年建成,新区,花都,https://gz.lianjia.com/xiaoqu/2111103831591/
"
",22219元/m2,,/ 2010年建成,新区,花都,https://gz.lianjia.com/xiaoqu/2111103831482/
"
近地铁9号线广州北站站
",18754元/m2,,/ 2011年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2110274275602995/
"
",12728元/m2,,/ 2006年建成,新区,花都,https://gz.lianjia.com/xiaoqu/2111293733434273/
"
近地铁9号线花城路站
",18824元/m2,,/ 1993年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/2120031315745776/
"
",18405元/m2,,/ 2010年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2110002450100718/
"
",22421元/m2,,/ 2016年建成,花山镇,花都,https://gz.lianjia.com/xiaoqu/2120042065868410/
"
近地铁9号线飞鹅岭站
",16423元/m2,,/ 2015年建成,铁路西,花都,https://gz.lianjia.com/xiaoqu/2112876654849447/
"
近地铁9号线花城路站
",10152元/m2,,/ 1988年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/219680366087814/
"
近地铁9号线花果山公园站
",19688元/m2,,/ 1997年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/219098034163501/
"
",16280元/m2,,/ 2007年建成,镜湖大道,花都,https://gz.lianjia.com/xiaoqu/2111103831603/
"
近地铁9号线花都广场站
",13666元/m2,,/ 1998年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/2110772320628257/
"
近地铁9号线广州北站站
",12756元/m2,,/ 2004年建成,旧区,花都,https://gz.lianjia.com/xiaoqu/219047087264760/
"
近地铁4号线金洲站
",20453元/m2,,/ 2005年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2120031324025971/
"
近地铁4号线飞沙角站
",25316元/m2,,/ 2005年建成,滨海花园,南沙,https://gz.lianjia.com/xiaoqu/2113331537867108/
"
",22757元/m2,,/ 2005年建成,南沙区府,南沙,https://gz.lianjia.com/xiaoqu/2120025176849669/
"
近地铁4号线金洲站
",23327元/m2,,/ 2007年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2120022561661171/
"
近地铁4号线蕉门站
",23620元/m2,,/ 2015年建成,南沙区府,南沙,https://gz.lianjia.com/xiaoqu/2113328662147633/
"
",22434元/m2,,/ 2010年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/2112964534693315/
"
近地铁4号线金洲站
",22589元/m2,,/ 2003年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2117749525672372/
"
",22261元/m2,,/ 2010年建成,南沙区府,南沙,https://gz.lianjia.com/xiaoqu/2120033710677554/
"
",17240元/m2,,/ 2007年建成,黄阁,南沙,https://gz.lianjia.com/xiaoqu/2113198893265564/
"
近地铁4号线金洲站
",25971元/m2,,/ 2014年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2113331461581992/
"
近地铁4号线金洲站
",17274元/m2,,/ 1992年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/21000000000031/
"
",20025元/m2,,/ 2014年建成,黄阁,南沙,https://gz.lianjia.com/xiaoqu/2113332809265251/
"
",17378元/m2,,/ 2013年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2120021735141807/
"
近地铁4号线金洲站
",27340元/m2,,/ 2013年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/219976350519094/
"
",22124元/m2,,/ 2001年建成,南沙区府,南沙,https://gz.lianjia.com/xiaoqu/2113691167716331/
"
近地铁4号线蕉门站
",22857元/m2,,/ 2010年建成,南沙区府,南沙,https://gz.lianjia.com/xiaoqu/2112970215091812/
"
",17451元/m2,,/ 2012年建成,南沙港,南沙,https://gz.lianjia.com/xiaoqu/2120026848137483/
"
近地铁4号线金洲站
",19390元/m2,,/ 2012年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/219976591953250/
"
",23182元/m2,,/ 2012年建成,南沙港,南沙,https://gz.lianjia.com/xiaoqu/2110434312680170/
"
",17263元/m2,,/ 1994年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2112241666847464/
"
",21971元/m2,,/ 2008年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2120030513375642/
"
",22827元/m2,,/ 2015年建成,环市大道西,南沙,https://gz.lianjia.com/xiaoqu/2113668346245868/
"
近地铁4号线南沙客运港站
",26070元/m2,,/ 2014年建成,南沙港,南沙,https://gz.lianjia.com/xiaoqu/2113805110703084/
"
近地铁4号线飞沙角站
",19580元/m2,,/ 2008年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/2113327450254535/
"
",18421元/m2,,/ 2012年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/2113198396240706/
"
",16428元/m2,,/ 未知年建成,万顷沙,南沙,https://gz.lianjia.com/xiaoqu/2113831035457500/
"
近地铁4号线金洲站
",23020元/m2,,/ 2013年建成,金洲,南沙,https://gz.lianjia.com/xiaoqu/219977058045032/
"
",11381元/m2,,/ 2000年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/2120026768383040/
"
",16924元/m2,,/ 2017年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/2113307613293874/
"
",17387元/m2,,/ 1999年建成,进港大道,南沙,https://gz.lianjia.com/xiaoqu/2120030673757850/
"
",21001元/m2,,/ 未知年建成,沙太南,南海,https://gz.lianjia.com/xiaoqu/2120039247858234/
"
近地铁知识城线红卫站
",暂无,,/ 未知年建成,知识城,南海,https://gz.lianjia.com/xiaoqu/2120043499709931/
"
近地铁1号线公园前站
",43127元/m2,,/ 1926年建成,西门口,南海,https://gz.lianjia.com/xiaoqu/2111157832479695/
"
",暂无,,/ 1985年建成,粤垦,南海,https://gz.lianjia.com/xiaoqu/2111103318568/
"
",17291元/m2,,/ 2000年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6212354391388488/
"
",12028元/m2,,/ 1998年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6217293783608741/
"
",23811元/m2,,/ 2010年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220021173995199/
"
",26628元/m2,,/ 2008年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220033676834471/
"
",暂无,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220023149087992/
"
",暂无,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035605257015/
"
",暂无,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220033274184230/
"
",暂无,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220037059995993/
"
",暂无,,/ 1991年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6214238323322732/
"
",36024元/m2,,/ 2007年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034802648709/
"
",35437元/m2,,/ 2010年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034801601743/
"
",39055元/m2,,/ 2003年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035393328771/
"
",28288元/m2,,/ 2014年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220033272088585/
"
",10536元/m2,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220038240974458/
"
",9617元/m2,,/ 2017年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220023500546493/
"
",10688元/m2,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220042218940608/
"
",34540元/m2,,/ 2003年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035393329202/
"
",27017元/m2,,/ 2011年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034800553523/
"
",23082元/m2,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/62000000000990/
"
",22694元/m2,,/ 2008年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034800551159/
"
",28496元/m2,,/ 2010年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034803696138/
"
",暂无,,/ 未知年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034652702991/
"
",24341元/m2,,/ 2002年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035393328848/
"
",25745元/m2,,/ 2002年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035393327120/
"
",24254元/m2,,/ 2002年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220035393328469/
"
",38821元/m2,,/ 2002年建成,金沙洲,南海,https://fs.lianjia.com/xiaoqu/6220034754450459/
"
",14500元/m2,,/ 1992年建成,顺德碧桂园,顺德,https://fs.lianjia.com/xiaoqu/6220035099512867/
